# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 257         4.603       52.506      8.50        Wijk aan Zee
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# STN,YYYYMMDD,H,   RH
  257,20220814,   16,    0
  257,20220814,   17,    0
  257,20220814,   18,    0
  257,20220814,   19,    0
  257,20220814,   20,    0
  257,20220814,   21,    0
  257,20220814,   22,    0
  257,20220814,   23,    0
  257,20220814,   24,    0
  257,20220815,    1,    0
  257,20220815,    2,    0
  257,20220815,    3,    0
  257,20220815,    4,    0
  257,20220815,    5,    0
  257,20220815,    6,    0
  257,20220815,    7,    0
  257,20220815,    8,    0
  257,20220815,    9,    0
  257,20220815,   10,    0
  257,20220815,   11,    0
  257,20220815,   12,    0
  257,20220815,   13,    0
  257,20220815,   14,    0
  257,20220815,   15,    0
  257,20220815,   16,    0
  257,20220815,   17,    0
  257,20220815,   18,    0
  257,20220815,   19,    4
  257,20220815,   20,   11
  257,20220815,   21,    0
  257,20220815,   22,    0
  257,20220815,   23,    0
  257,20220815,   24,    0
  257,20220816,    1,    0
  257,20220816,    2,    0
  257,20220816,    3,    0
  257,20220816,    4,    0
  257,20220816,    5,    0
  257,20220816,    6,    0
  257,20220816,    7,    0
  257,20220816,    8,    0
  257,20220816,    9,    0
  257,20220816,   10,    0
  257,20220816,   11,    0
  257,20220816,   12,    0
  257,20220816,   13,    0
  257,20220816,   14,    0
  257,20220816,   15,    0
  257,20220816,   16,    0
  257,20220816,   17,    0
  257,20220816,   18,    0
  257,20220816,   19,    0
  257,20220816,   20,    0
  257,20220816,   21,    0
  257,20220816,   22,    0
  257,20220816,   23,    0
  257,20220816,   24,    0
  257,20220817,    1,    0
  257,20220817,    2,    0
  257,20220817,    3,    2
  257,20220817,    4,  131
  257,20220817,    5,   51
  257,20220817,    6,    0
  257,20220817,    7,   10
  257,20220817,    8,   12
  257,20220817,    9,    6
  257,20220817,   10,    6
  257,20220817,   11,    3
  257,20220817,   12,    0
  257,20220817,   13,    0
  257,20220817,   14,    1
  257,20220817,   15,    6
  257,20220817,   16,    4
  257,20220817,   17,    1
  257,20220817,   18,    0
  257,20220817,   19,    0
  257,20220817,   20,    0
  257,20220817,   21,    0
  257,20220817,   22,    0
  257,20220817,   23,    0
  257,20220817,   24,    0
  257,20220818,    1,    0
  257,20220818,    2,    0
  257,20220818,    3,    0
  257,20220818,    4,    0
  257,20220818,    5,    0
  257,20220818,    6,    0
  257,20220818,    7,    0
  257,20220818,    8,    0
  257,20220818,    9,    0
  257,20220818,   10,    0
  257,20220818,   11,    0
  257,20220818,   12,    0
  257,20220818,   13,    0
  257,20220818,   14,    0
  257,20220818,   15,    0
  257,20220818,   16,    0
  257,20220818,   17,    0
  257,20220818,   18,    0
  257,20220818,   19,    0
  257,20220818,   20,    0
  257,20220818,   21,    0
  257,20220818,   22,    0
  257,20220818,   23,    0
  257,20220818,   24,    0
  257,20220819,    1,    0
  257,20220819,    2,    0
  257,20220819,    3,    0
  257,20220819,    4,    0
  257,20220819,    5,    0
  257,20220819,    6,    0
  257,20220819,    7,    0
  257,20220819,    8,    0
  257,20220819,    9,    0
  257,20220819,   10,    0
  257,20220819,   11,    0
  257,20220819,   12,    0
  257,20220819,   13,    0
  257,20220819,   14,    0
  257,20220819,   15,    0
  257,20220819,   16,    0
  257,20220819,   17,    0
  257,20220819,   18,    0
  257,20220819,   19,    0
  257,20220819,   20,    0
  257,20220819,   21,    0
  257,20220819,   22,    0
  257,20220819,   23,   -1
  257,20220819,   24,    0
  257,20220820,    1,    0
  257,20220820,    2,    0
  257,20220820,    3,    0
  257,20220820,    4,    0
  257,20220820,    5,    0
  257,20220820,    6,    0
  257,20220820,    7,    0
  257,20220820,    8,    0
  257,20220820,    9,    0
  257,20220820,   10,    0
  257,20220820,   11,    0
  257,20220820,   12,    0
  257,20220820,   13,    0
  257,20220820,   14,    0
  257,20220820,   15,    0
  257,20220820,   16,    0
  257,20220820,   17,    0
  257,20220820,   18,    0
  257,20220820,   19,    0
  257,20220820,   20,    0
  257,20220820,   21,    0
  257,20220820,   22,    0
  257,20220820,   23,    0
  257,20220820,   24,    0
  257,20220821,    1,    0
  257,20220821,    2,    0
  257,20220821,    3,    0
  257,20220821,    4,    0
  257,20220821,    5,    0
  257,20220821,    6,    0
  257,20220821,    7,    0
  257,20220821,    8,    0
  257,20220821,    9,    0
  257,20220821,   10,    0
  257,20220821,   11,    0
  257,20220821,   12,    0
  257,20220821,   13,    0
  257,20220821,   14,    0
  257,20220821,   15,    0
  257,20220821,   16,    0
  257,20220821,   17,    0
  257,20220821,   18,    0
  257,20220821,   19,    0
  257,20220821,   20,    0
  257,20220821,   21,    0
  257,20220821,   22,    0
  257,20220821,   23,    0
  257,20220821,   24,    0
  257,20220822,    1,    0
  257,20220822,    2,    0
  257,20220822,    3,    0
  257,20220822,    4,    0
  257,20220822,    5,    0
  257,20220822,    6,    0
  257,20220822,    7,    0
  257,20220822,    8,    0
  257,20220822,    9,    0
  257,20220822,   10,    0
  257,20220822,   11,    0
  257,20220822,   12,    0
  257,20220822,   13,    0
  257,20220822,   14,    0
  257,20220822,   15,    0
  257,20220822,   16,    0
  257,20220822,   17,    0
  257,20220822,   18,    0
  257,20220822,   19,    0
  257,20220822,   20,    0
  257,20220822,   21,    0
  257,20220822,   22,    0
  257,20220822,   23,    0
  257,20220822,   24,    0
  257,20220823,    1,    0
  257,20220823,    2,    0
  257,20220823,    3,    0
  257,20220823,    4,    0
  257,20220823,    5,    0
  257,20220823,    6,    0
  257,20220823,    7,    0
  257,20220823,    8,    0
  257,20220823,    9,    0
  257,20220823,   10,    0
  257,20220823,   11,    0
  257,20220823,   12,    0
  257,20220823,   13,    0
  257,20220823,   14,    0
  257,20220823,   15,    0
  257,20220823,   16,    0
  257,20220823,   17,    0
  257,20220823,   18,    0
  257,20220823,   19,    0
  257,20220823,   20,    0
  257,20220823,   21,    0
  257,20220823,   22,    0
  257,20220823,   23,    0
  257,20220823,   24,    0
  257,20220824,    1,    0
  257,20220824,    2,    0
  257,20220824,    3,    0
  257,20220824,    4,    0
  257,20220824,    5,    0
  257,20220824,    6,    0
  257,20220824,    7,    0
  257,20220824,    8,    0
  257,20220824,    9,    0
  257,20220824,   10,    0
  257,20220824,   11,    0
  257,20220824,   12,    0
  257,20220824,   13,    0
  257,20220824,   14,    0
  257,20220824,   15,    0
  257,20220824,   16,    0
  257,20220824,   17,    0
  257,20220824,   18,    0
  257,20220824,   19,    0
  257,20220824,   20,    0
  257,20220824,   21,    0
  257,20220824,   22,    0
  257,20220824,   23,    0
  257,20220824,   24,    0
  257,20220825,    1,    0
  257,20220825,    2,    0
  257,20220825,    3,    0
  257,20220825,    4,    0
  257,20220825,    5,    0
  257,20220825,    6,    0
  257,20220825,    7,    0
  257,20220825,    8,    0
  257,20220825,    9,    0
  257,20220825,   10,    0
  257,20220825,   11,    0
  257,20220825,   12,    0
  257,20220825,   13,    0
  257,20220825,   14,    0
  257,20220825,   15,    0
  257,20220825,   16,    0
  257,20220825,   17,    0
  257,20220825,   18,    0
  257,20220825,   19,    0
  257,20220825,   20,    0
  257,20220825,   21,    0
  257,20220825,   22,    0
  257,20220825,   23,    0
  257,20220825,   24,    0
  257,20220826,    1,   11
  257,20220826,    2,    3
  257,20220826,    3,    0
  257,20220826,    4,    0
  257,20220826,    5,    0
  257,20220826,    6,    0
  257,20220826,    7,    0
  257,20220826,    8,    0
  257,20220826,    9,    0
  257,20220826,   10,    0
  257,20220826,   11,    0
  257,20220826,   12,    0
  257,20220826,   13,    0
  257,20220826,   14,    0
  257,20220826,   15,    0
  257,20220826,   16,    0
  257,20220826,   17,    0
  257,20220826,   18,    0
  257,20220826,   19,    0
  257,20220826,   20,    0
  257,20220826,   21,    0
  257,20220826,   22,    0
  257,20220826,   23,    0
  257,20220826,   24,    0
  257,20220827,    1,    0
  257,20220827,    2,    0
  257,20220827,    3,    0
  257,20220827,    4,    0
  257,20220827,    5,    0
  257,20220827,    6,    0
  257,20220827,    7,    0
  257,20220827,    8,    0
  257,20220827,    9,    0
  257,20220827,   10,    0
  257,20220827,   11,    0
  257,20220827,   12,    0
  257,20220827,   13,    0
  257,20220827,   14,    0
  257,20220827,   15,    0
  257,20220827,   16,    0
  257,20220827,   17,    0
  257,20220827,   18,    0
  257,20220827,   19,    0
  257,20220827,   20,    0
  257,20220827,   21,    0
  257,20220827,   22,    0
  257,20220827,   23,    0
  257,20220827,   24,    0
  257,20220828,    1,    0
  257,20220828,    2,    0
  257,20220828,    3,    0
  257,20220828,    4,    0
  257,20220828,    5,    0
  257,20220828,    6,    0
  257,20220828,    7,    0
  257,20220828,    8,    0
  257,20220828,    9,    0
  257,20220828,   10,    0
  257,20220828,   11,    0
  257,20220828,   12,    0
  257,20220828,   13,    0
  257,20220828,   14,    0
  257,20220828,   15,    0
  257,20220828,   16,    0
  257,20220828,   17,    0
  257,20220828,   18,    0
  257,20220828,   19,    0
  257,20220828,   20,    0
  257,20220828,   21,    0
  257,20220828,   22,    0
  257,20220828,   23,    0
  257,20220828,   24,    0
  257,20220829,    1,    0
  257,20220829,    2,    0
  257,20220829,    3,    0
  257,20220829,    4,    0
  257,20220829,    5,    0
  257,20220829,    6,    0
  257,20220829,    7,    0
  257,20220829,    8,    0
  257,20220829,    9,    0
  257,20220829,   10,    0
  257,20220829,   11,    0
  257,20220829,   12,    0
  257,20220829,   13,    0
  257,20220829,   14,    0
  257,20220829,   15,    0
  257,20220829,   16,    0
  257,20220829,   17,    0
  257,20220829,   18,    0
  257,20220829,   19,    0
  257,20220829,   20,    0
  257,20220829,   21,    0
  257,20220829,   22,    0
  257,20220829,   23,    0
  257,20220829,   24,    0
  257,20220830,    1,    0
  257,20220830,    2,    0
  257,20220830,    3,    0
  257,20220830,    4,    0
  257,20220830,    5,    0
  257,20220830,    6,    0
  257,20220830,    7,    0
  257,20220830,    8,    0
  257,20220830,    9,    0
  257,20220830,   10,    0
  257,20220830,   11,    0
  257,20220830,   12,    0
  257,20220830,   13,    0
  257,20220830,   14,    0
  257,20220830,   15,    0
  257,20220830,   16,    0
  257,20220830,   17,    0
  257,20220830,   18,    0
  257,20220830,   19,    0
  257,20220830,   20,    0
  257,20220830,   21,    0
  257,20220830,   22,    0
  257,20220830,   23,    0
  257,20220830,   24,    0
  257,20220831,    1,    0
  257,20220831,    2,    0
  257,20220831,    3,    0
  257,20220831,    4,    0
  257,20220831,    5,    0
  257,20220831,    6,    0
  257,20220831,    7,    0
  257,20220831,    8,    0
  257,20220831,    9,    0
  257,20220831,   10,    0
  257,20220831,   11,    0
  257,20220831,   12,    0
  257,20220831,   13,    0
  257,20220831,   14,    0
  257,20220831,   15,    0
  257,20220831,   16,    0
  257,20220831,   17,    0
  257,20220831,   18,    0
  257,20220831,   19,    0
  257,20220831,   20,    0
  257,20220831,   21,    0
  257,20220831,   22,    0
  257,20220831,   23,    0
  257,20220831,   24,    0
  257,20220901,    1,    0
  257,20220901,    2,    0
  257,20220901,    3,    0
  257,20220901,    4,    0
  257,20220901,    5,    0
  257,20220901,    6,    0
  257,20220901,    7,    0
  257,20220901,    8,    0
  257,20220901,    9,    0
  257,20220901,   10,    0
  257,20220901,   11,    0
  257,20220901,   12,    0
  257,20220901,   13,    0
  257,20220901,   14,    0
  257,20220901,   15,    0
  257,20220901,   16,    0
  257,20220901,   17,    0
  257,20220901,   18,    0
  257,20220901,   19,    0
  257,20220901,   20,    0
  257,20220901,   21,    0
  257,20220901,   22,    0
  257,20220901,   23,    0
  257,20220901,   24,    0
  257,20220902,    1,    0
  257,20220902,    2,    0
  257,20220902,    3,    0
  257,20220902,    4,    0
  257,20220902,    5,    0
  257,20220902,    6,    0
  257,20220902,    7,    0
  257,20220902,    8,    0
  257,20220902,    9,    0
  257,20220902,   10,    0
  257,20220902,   11,    0
  257,20220902,   12,    0
  257,20220902,   13,    0
  257,20220902,   14,    0
  257,20220902,   15,    0
  257,20220902,   16,    0
  257,20220902,   17,    0
  257,20220902,   18,    0
  257,20220902,   19,    0
  257,20220902,   20,    0
  257,20220902,   21,    0
  257,20220902,   22,    0
  257,20220902,   23,    0
  257,20220902,   24,    0
  257,20220903,    1,    0
  257,20220903,    2,    0
  257,20220903,    3,    0
  257,20220903,    4,    0
  257,20220903,    5,    0
  257,20220903,    6,    0
  257,20220903,    7,    0
  257,20220903,    8,    0
  257,20220903,    9,    0
  257,20220903,   10,    0
  257,20220903,   11,    0
  257,20220903,   12,    0
  257,20220903,   13,    0
  257,20220903,   14,    0
  257,20220903,   15,    0
  257,20220903,   16,    0
  257,20220903,   17,    0
  257,20220903,   18,    0
  257,20220903,   19,    0
  257,20220903,   20,    0
  257,20220903,   21,    0
  257,20220903,   22,    0
  257,20220903,   23,    0
  257,20220903,   24,    0
  257,20220904,    1,    0
  257,20220904,    2,    0
  257,20220904,    3,    0
  257,20220904,    4,    0
  257,20220904,    5,    0
  257,20220904,    6,    0
  257,20220904,    7,    0
  257,20220904,    8,    0
  257,20220904,    9,    0
  257,20220904,   10,    0
  257,20220904,   11,    0
  257,20220904,   12,    0
  257,20220904,   13,    0
  257,20220904,   14,    0
  257,20220904,   15,    0
  257,20220904,   16,    0
  257,20220904,   17,    0
  257,20220904,   18,    0
  257,20220904,   19,    0
  257,20220904,   20,    0
  257,20220904,   21,    0
  257,20220904,   22,    0
  257,20220904,   23,    0
  257,20220904,   24,    0
  257,20220905,    1,    0
  257,20220905,    2,    0
  257,20220905,    3,    0
  257,20220905,    4,    0
  257,20220905,    5,    0
  257,20220905,    6,    0
  257,20220905,    7,    0
  257,20220905,    8,    0
  257,20220905,    9,    0
  257,20220905,   10,    0
  257,20220905,   11,    0
  257,20220905,   12,    0
  257,20220905,   13,    0
  257,20220905,   14,    0
  257,20220905,   15,    0
  257,20220905,   16,    0
  257,20220905,   17,    0
  257,20220905,   18,    0
  257,20220905,   19,    0
  257,20220905,   20,    6
  257,20220905,   21,   20
  257,20220905,   22,   17
  257,20220905,   23,   -1
  257,20220905,   24,    0
  257,20220906,    1,   -1
  257,20220906,    2,   -1
  257,20220906,    3,    0
  257,20220906,    4,    0
  257,20220906,    5,    0
  257,20220906,    6,    0
  257,20220906,    7,    0
  257,20220906,    8,    0
  257,20220906,    9,    0
  257,20220906,   10,    0
  257,20220906,   11,    0
  257,20220906,   12,    0
  257,20220906,   13,    0
  257,20220906,   14,    0
  257,20220906,   15,    0
  257,20220906,   16,    0
  257,20220906,   17,    0
  257,20220906,   18,    0
  257,20220906,   19,    3
  257,20220906,   20,    0
  257,20220906,   21,    0
  257,20220906,   22,   11
  257,20220906,   23,  108
  257,20220906,   24,   57
  257,20220907,    1,   21
  257,20220907,    2,   -1
  257,20220907,    3,    2
  257,20220907,    4,    1
  257,20220907,    5,    0
  257,20220907,    6,    0
  257,20220907,    7,    0
  257,20220907,    8,    0
  257,20220907,    9,    0
  257,20220907,   10,    0
  257,20220907,   11,    0
  257,20220907,   12,    0
  257,20220907,   13,    0
  257,20220907,   14,    0
  257,20220907,   15,    0
  257,20220907,   16,    0
  257,20220907,   17,    0
  257,20220907,   18,    0
  257,20220907,   19,    0
  257,20220907,   20,    0
  257,20220907,   21,   -1
  257,20220907,   22,    9
  257,20220907,   23,    4
  257,20220907,   24,   -1
  257,20220908,    1,    0
  257,20220908,    2,    0
  257,20220908,    3,    0
  257,20220908,    4,    0
  257,20220908,    5,    1
  257,20220908,    6,   13
  257,20220908,    7,    9
  257,20220908,    8,    4
  257,20220908,    9,    0
  257,20220908,   10,    0
  257,20220908,   11,    0
  257,20220908,   12,    0
  257,20220908,   13,    0
  257,20220908,   14,    0
  257,20220908,   15,    0
  257,20220908,   16,    0
  257,20220908,   17,    0
  257,20220908,   18,    0
  257,20220908,   19,    0
  257,20220908,   20,    0
  257,20220908,   21,    0
  257,20220908,   22,    0
  257,20220908,   23,    0
  257,20220908,   24,    0
  257,20220909,    1,    0
  257,20220909,    2,    0
  257,20220909,    3,    0
  257,20220909,    4,    0
  257,20220909,    5,    0
  257,20220909,    6,    0
  257,20220909,    7,    0
  257,20220909,    8,    0
  257,20220909,    9,    0
  257,20220909,   10,    0
  257,20220909,   11,    0
  257,20220909,   12,    0
  257,20220909,   13,    0
  257,20220909,   14,    2
  257,20220909,   15,    1
  257,20220909,   16,    1
  257,20220909,   17,   21
  257,20220909,   18,    0
  257,20220909,   19,    0
  257,20220909,   20,   36
  257,20220909,   21,    2
  257,20220909,   22,   71
  257,20220909,   23,   16
  257,20220909,   24,    2
  257,20220910,    1,   39
  257,20220910,    2,   -1
  257,20220910,    3,    0
  257,20220910,    4,    0
  257,20220910,    5,    0
  257,20220910,    6,    0
  257,20220910,    7,    0
  257,20220910,    8,    0
  257,20220910,    9,    0
  257,20220910,   10,    0
  257,20220910,   11,    0
  257,20220910,   12,    0
  257,20220910,   13,    0
  257,20220910,   14,    0
  257,20220910,   15,    0
  257,20220910,   16,    0
  257,20220910,   17,    0
  257,20220910,   18,    0
  257,20220910,   19,    0
  257,20220910,   20,    0
  257,20220910,   21,    0
  257,20220910,   22,    0
  257,20220910,   23,    0
  257,20220910,   24,    0
  257,20220911,    1,    0
  257,20220911,    2,    0
  257,20220911,    3,    0
  257,20220911,    4,    0
  257,20220911,    5,    0
  257,20220911,    6,    0
  257,20220911,    7,    0
  257,20220911,    8,    0
  257,20220911,    9,    0
  257,20220911,   10,    0
  257,20220911,   11,    0
  257,20220911,   12,    0
  257,20220911,   13,    0
  257,20220911,   14,    0
  257,20220911,   15,    0
  257,20220911,   16,    0
  257,20220911,   17,    0
  257,20220911,   18,    0
  257,20220911,   19,    0
  257,20220911,   20,    0
  257,20220911,   21,    0
  257,20220911,   22,    0
  257,20220911,   23,    0
  257,20220911,   24,    0
  257,20220912,    1,    0
  257,20220912,    2,    0
  257,20220912,    3,    0
  257,20220912,    4,    0
  257,20220912,    5,    0
  257,20220912,    6,    0
  257,20220912,    7,    0
  257,20220912,    8,    0
  257,20220912,    9,    0
  257,20220912,   10,    0
  257,20220912,   11,    0
  257,20220912,   12,    0
  257,20220912,   13,    0
  257,20220912,   14,    0
  257,20220912,   15,    0
  257,20220912,   16,    0
  257,20220912,   17,    0
  257,20220912,   18,    0
  257,20220912,   19,    0
  257,20220912,   20,    0
  257,20220912,   21,    0
  257,20220912,   22,    0
  257,20220912,   23,    0
  257,20220912,   24,    0
  257,20220913,    1,    0
  257,20220913,    2,    0
  257,20220913,    3,    0
  257,20220913,    4,    0
  257,20220913,    5,    0
  257,20220913,    6,    0
  257,20220913,    7,    0
  257,20220913,    8,    0
  257,20220913,    9,    0
  257,20220913,   10,    0
  257,20220913,   11,    0
  257,20220913,   12,    0
  257,20220913,   13,    0
  257,20220913,   14,    0
  257,20220913,   15,    0
  257,20220913,   16,    0
  257,20220913,   17,    0
  257,20220913,   18,    0
  257,20220913,   19,    0
  257,20220913,   20,    0
  257,20220913,   21,    0
  257,20220913,   22,    0
  257,20220913,   23,    0
  257,20220913,   24,    0
  257,20220914,    1,    0
  257,20220914,    2,    0
  257,20220914,    3,    0
  257,20220914,    4,    0
  257,20220914,    5,    0
  257,20220914,    6,    0
  257,20220914,    7,    0
  257,20220914,    8,    0
  257,20220914,    9,    0
  257,20220914,   10,    0
  257,20220914,   11,    0
  257,20220914,   12,    0
  257,20220914,   13,    0
  257,20220914,   14,    0
  257,20220914,   15,    0
  257,20220914,   16,    0
  257,20220914,   17,    0
  257,20220914,   18,    0
  257,20220914,   19,    0
  257,20220914,   20,    0
  257,20220914,   21,    0
  257,20220914,   22,    0
  257,20220914,   23,    0
  257,20220914,   24,    0
  257,20220915,    1,    0
  257,20220915,    2,    0
  257,20220915,    3,    0
  257,20220915,    4,    0
  257,20220915,    5,    0
  257,20220915,    6,    0
  257,20220915,    7,    0
  257,20220915,    8,    0
  257,20220915,    9,    0
  257,20220915,   10,    0
  257,20220915,   11,    0
  257,20220915,   12,    0
  257,20220915,   13,    6
  257,20220915,   14,    0
  257,20220915,   15,   12
  257,20220915,   16,   -1
  257,20220915,   17,   -1
  257,20220915,   18,   15
  257,20220915,   19,    0
  257,20220915,   20,    0
  257,20220915,   21,    0
  257,20220915,   22,    3
  257,20220915,   23,   22
  257,20220915,   24,    1
  257,20220916,    1,    0
  257,20220916,    2,   -1
  257,20220916,    3,    1
  257,20220916,    4,    6
  257,20220916,    5,   -1
  257,20220916,    6,   11
  257,20220916,    7,   12
  257,20220916,    8,   -1
  257,20220916,    9,   10
  257,20220916,   10,    1
  257,20220916,   11,    0
  257,20220916,   12,    0
  257,20220916,   13,    0
  257,20220916,   14,    0
  257,20220916,   15,   -1
  257,20220916,   16,    0
  257,20220916,   17,    0
  257,20220916,   18,    5
  257,20220916,   19,    1
  257,20220916,   20,    1
  257,20220916,   21,   13
  257,20220916,   22,    3
  257,20220916,   23,    0
  257,20220916,   24,    0
  257,20220917,    1,    0
  257,20220917,    2,    1
  257,20220917,    3,    0
  257,20220917,    4,   -1
  257,20220917,    5,   20
  257,20220917,    6,    0
  257,20220917,    7,    3
  257,20220917,    8,   -1
  257,20220917,    9,    2
  257,20220917,   10,    1
  257,20220917,   11,    0
  257,20220917,   12,    0
  257,20220917,   13,    0
  257,20220917,   14,    0
  257,20220917,   15,    0
  257,20220917,   16,    5
  257,20220917,   17,    3
  257,20220917,   18,   22
  257,20220917,   19,    3
  257,20220917,   20,    5
  257,20220917,   21,   23
  257,20220917,   22,    4
  257,20220917,   23,   13
  257,20220917,   24,   10
  257,20220918,    1,   22
  257,20220918,    2,    5
  257,20220918,    3,   13
  257,20220918,    4,    9
  257,20220918,    5,   -1
  257,20220918,    6,    0
  257,20220918,    7,    4
  257,20220918,    8,    7
  257,20220918,    9,   18
  257,20220918,   10,    5
  257,20220918,   11,    1
  257,20220918,   12,   19
  257,20220918,   13,    7
  257,20220918,   14,    7
  257,20220918,   15,    6
  257,20220918,   16,    9
  257,20220918,   17,    3
  257,20220918,   18,    0
  257,20220918,   19,    0
  257,20220918,   20,    0
  257,20220918,   21,    0
  257,20220918,   22,    0
  257,20220918,   23,    0
  257,20220918,   24,    0
  257,20220919,    1,    0
  257,20220919,    2,    0
  257,20220919,    3,    0
  257,20220919,    4,    0
  257,20220919,    5,    2
  257,20220919,    6,    0
  257,20220919,    7,    0
  257,20220919,    8,   -1
  257,20220919,    9,   -1
  257,20220919,   10,    1
  257,20220919,   11,    0
  257,20220919,   12,   11
  257,20220919,   13,    0
  257,20220919,   14,   -1
  257,20220919,   15,    0
  257,20220919,   16,    2
  257,20220919,   17,    0
  257,20220919,   18,    0
  257,20220919,   19,    0
  257,20220919,   20,    0
  257,20220919,   21,    7
  257,20220919,   22,    0
  257,20220919,   23,    0
  257,20220919,   24,    0
  257,20220920,    1,    0
  257,20220920,    2,    0
  257,20220920,    3,    0
  257,20220920,    4,    0
  257,20220920,    5,    0
  257,20220920,    6,    0
  257,20220920,    7,    0
  257,20220920,    8,    0
  257,20220920,    9,    0
  257,20220920,   10,    0
  257,20220920,   11,    0
  257,20220920,   12,    0
  257,20220920,   13,    0
  257,20220920,   14,    0
  257,20220920,   15,    0
  257,20220920,   16,    0
  257,20220920,   17,    0
  257,20220920,   18,    0
  257,20220920,   19,    0
  257,20220920,   20,    0
  257,20220920,   21,    0
  257,20220920,   22,    0
  257,20220920,   23,    0
  257,20220920,   24,    0
  257,20220921,    1,    0
  257,20220921,    2,    0
  257,20220921,    3,    0
  257,20220921,    4,    0
  257,20220921,    5,    0
  257,20220921,    6,    0
  257,20220921,    7,    0
  257,20220921,    8,    0
  257,20220921,    9,    0
  257,20220921,   10,    0
  257,20220921,   11,    0
  257,20220921,   12,    0
  257,20220921,   13,    0
  257,20220921,   14,    0
  257,20220921,   15,    0
  257,20220921,   16,    0
  257,20220921,   17,    0
  257,20220921,   18,    0
  257,20220921,   19,    0
  257,20220921,   20,    0
  257,20220921,   21,    0
  257,20220921,   22,    0
  257,20220921,   23,    0
  257,20220921,   24,    0
  257,20220922,    1,    0
  257,20220922,    2,    0
  257,20220922,    3,    0
  257,20220922,    4,    0
  257,20220922,    5,    0
  257,20220922,    6,    0
  257,20220922,    7,    0
  257,20220922,    8,    0
  257,20220922,    9,    0
  257,20220922,   10,    0
  257,20220922,   11,    0
  257,20220922,   12,    0
  257,20220922,   13,    0
  257,20220922,   14,    0
  257,20220922,   15,    0
  257,20220922,   16,    0
  257,20220922,   17,    0
  257,20220922,   18,    0
  257,20220922,   19,    0
  257,20220922,   20,    0
  257,20220922,   21,    0
  257,20220922,   22,    0
  257,20220922,   23,    0
  257,20220922,   24,    0
  257,20220923,    1,    0
  257,20220923,    2,    0
  257,20220923,    3,    0
  257,20220923,    4,    0
  257,20220923,    5,    0
  257,20220923,    6,    0
  257,20220923,    7,    3
  257,20220923,    8,    6
  257,20220923,    9,    1
  257,20220923,   10,    0
  257,20220923,   11,    0
  257,20220923,   12,    0
  257,20220923,   13,    0
  257,20220923,   14,    8
  257,20220923,   15,   17
  257,20220923,   16,   -1
  257,20220923,   17,    3
  257,20220923,   18,    1
  257,20220923,   19,    4
  257,20220923,   20,   12
  257,20220923,   21,   -1
  257,20220923,   22,    0
  257,20220923,   23,  172
  257,20220923,   24,   30
  257,20220924,    1,   12
  257,20220924,    2,   -1
  257,20220924,    3,   38
  257,20220924,    4,    8
  257,20220924,    5,    1
  257,20220924,    6,    0
  257,20220924,    7,    0
  257,20220924,    8,    1
  257,20220924,    9,    0
  257,20220924,   10,    0
  257,20220924,   11,    0
  257,20220924,   12,    0
  257,20220924,   13,    0
  257,20220924,   14,    0
  257,20220924,   15,    0
  257,20220924,   16,    0
  257,20220924,   17,    0
  257,20220924,   18,    0
  257,20220924,   19,    0
  257,20220924,   20,    0
  257,20220924,   21,    0
  257,20220924,   22,    0
  257,20220924,   23,    0
  257,20220924,   24,    0
  257,20220925,    1,    0
  257,20220925,    2,    3
  257,20220925,    3,    3
  257,20220925,    4,    1
  257,20220925,    5,    3
  257,20220925,    6,    3
  257,20220925,    7,   -1
  257,20220925,    8,    0
  257,20220925,    9,    0
  257,20220925,   10,    0
  257,20220925,   11,    2
  257,20220925,   12,    4
  257,20220925,   13,    0
  257,20220925,   14,    0
  257,20220925,   15,    0
  257,20220925,   16,    0
  257,20220925,   17,    4
  257,20220925,   18,    0
  257,20220925,   19,    0
  257,20220925,   20,    0
  257,20220925,   21,    0
  257,20220925,   22,    0
  257,20220925,   23,    0
  257,20220925,   24,    0
  257,20220926,    1,    0
  257,20220926,    2,   -1
  257,20220926,    3,    0
  257,20220926,    4,    1
  257,20220926,    5,    3
  257,20220926,    6,    0
  257,20220926,    7,    0
  257,20220926,    8,   28
  257,20220926,    9,   33
  257,20220926,   10,   17
  257,20220926,   11,    0
